"id_organization","merge_column","id_yslugi"
59,"59_ГИТАРА,17",316075
15,"15_Народные инструменты / гитара",316114
20885,"20885_Гитара, 6 часов в неделю",316207
116,"116_ Народные инструменты / Гитара ",316244
116,"116_Народные инструменты / Гитара ",316247
90,"90_Гитара",316334
130,"130_ГИТАРА",316407
77,"77_ГИТАРА 2017-2018учебный год",316468
16,"16_Гитара, 8(9) лет, Предпрофессиональная",316480
100,"100_Гитара",316487
16,"16_5 лет, ",316489
139,"139_Гитара",316493
100,"100_Народные инструменты , Гитара, (срок обучения 8 лет)",316530
125,"125_Гитара",316620
125,"125_Гитара",316623
83,"83_Гитара",316648
117,"117_гитара",316674
162,"162_Гитара",316686
20,"20_Гитара",316704
139,"139_Гитара",316705
139,"139_Гитара",316716
162,"162_Гитара",316734
162,"162_Гитара",316736
12,"12_гитара",316746
12,"12_гитара",316750
85,"85_316760",316760
14,"14_Гитара",316776
121,"121_Гитара",316849
1800,"1800_Гитара",316852
14,"14_гитара",316863
1800,"1800_Гитара",316876
59,"59_ГИТАРА 17",316878
113,"113_Гитара Предпрофессиональная 8 лет",316920
113,"113_Гитара Предпрофессиональная, 5 лет",316924
39,"39_Гитара",316972
39,"39_Гитара",316975
43,"43_Гитара предпрофессиональная, 8 лет (6-9)",317025
132,"132_гитара",317053
79,"79_гитара предпрофессиональная программа.срок обучения 5 лет",317059
153,"153_Гитара",317110
42,"42_Гитара",317129
140,"140_срок обучения 5 лет возраст с 10-12 лет",317138
20879,"20879_Гитара",317163
50,"50_Гитара",317177
76,"76_Гитара общеразвивающая",317210
96,"96_Гитара ,лет:8,предпрофессиональная,возраст 6-9.",317224
122,"122_Гитара ",317232
122,"122_Гитара ",317252
94,"94_срок обучения 5 лет",317269
96,"96_Гитара,лет :5, предпрофессиональная ,возраст 9-12",317286
8,"8_Народные инструменты",317287
113,"113_Гитара Предпрофессиональная 5 лет",317447
49,"49_Гитара, предпрофессиональная программа, 8 (9) лет обучения",317506
97,"97_гитара",317574
97,"97_гитара",317594
20912,"20912_Гитара 8К фгт17",317630
11,"11_Гитара общеразвивающая, 7 лет,  4 часа в неделю",317651
29,"29_гитара",317973
80,"80_Гитара - 5",318073
80,"80_Гитара - 8",318077
111,"111_Гитара. Предпрофессиональная 8 лет, ",318133
17,"17_Гитара",318150
111,"111_Гитара. 5 л. Предпрофессиональная, жен.10-12, муж. 10-12",318161
153,"153_Гитара",318215
153,"153_Гитара",318239
1800,"1800_Гитара, Предпрофессиональная, срок обучения 8 лет",318336
161,"161_Гитара ",319031
99,"99_п/п, гитара",319044
161,"161_ГИТАРА БУДАШКИНА",319294
11,"11_Гитара, предпрофессиональная, 8 лет",320440
115,"115_Гитара",320883
104,"104_Гитара. Общеразвивающая программа (ранее комплексная), 5 лет обучения ",321334
104,"104_Гитара. Общеразвивающая программа (ранее комплексная), 7 лет обучения ",321335
132,"132_Гитара классическая",321539
107,"107_Гитара (о/р, 7 лет, 2014 г. и ранее)",321800
35,"35_Гитара Общеразвивающая программа (УГ) 5 лет",322149
35,"35_Гитара Общеразвивающая программа (УГ) 7 лет",322158
153,"153_Гитара",322950
105,"105_Гитара",325092
1429,"1429_Классическая гитара Аккорд 2017",325797
146,"146_гитара",326709
20912,"20912_Гитара 5 Я ФГТ",326798
55,"55_(платное отделение)",326832
155,"155_4 часа в неделю",327472
20912,"20912_Гитара 5 лет Предпрофессиональная",327892
143,"143_Дополнительная общеразвивающая программа",328306
40,"40_Народные инструменты, гитара, общеразвивающая, 5 лет",329521
40,"40_Народные инструменты, гитара, общеразвивающая, 5 лет",329725
40,"40_Гитара 6 - 9",330359
40,"40_Гитара, общеобразовательная, 5 лет",330364
20883,"20883_Музыкальный инструмент: классическая гитара",331800
1429,"1429_Гитарный ансамбль Серебряные струны 2017",334061
113,"113_Гитара, 7 лет  Общеразвивающая общеобразовательная программа",344400
117,"117_4 часа в неделю",346205
12,"12_бас-гитара",349432
153,"153_Гитара",363339
14,"14_Общеразвивающая программа",364376
25,"25_6 часов в неделю",364837
50,"50_Гитара",365893
51,"51_Гитара",369870
50,"50_Гитара",370155
155,"155_4 часа в неделю",372400
155,"155_4 часа в неделю",372437
1429,"1429_Классическая гитара",376533
152,"152_Гитара",378985
153,"153_Гитара. 3 года, Общеразвивающая, возраст 13-15",387078
100,"100_Гитара",397086
153,"153_Гитара, 5 лет Предпроф",398410
25,"25_гитара",398872
